SourceFile,FileName,DateTimeOriginal,ExposureTime,ISO,FNumber,ShutterType,DriveMode,DriveSpeed,SequenceNumber,AutoBracketing,ImageCount,ExposureCount,FileModifyDate
/run/media/mike/disk/DCIM/127_FUJI/_DSF7207.RAF,_DSF7207.RAF,2026:08:01 16:40:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,62,On,8442,1,2026:08:01 18:41:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7208.RAF,_DSF7208.RAF,2026:08:01 16:40:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,63,On,8443,1,2026:08:01 18:41:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7209.RAF,_DSF7209.RAF,2026:08:01 16:40:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,64,On,8444,1,2026:08:01 18:41:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7210.RAF,_DSF7210.RAF,2026:08:01 16:40:55,1/1000,320,2.0,Mechanical,Continuous High,8 fps,65,On,8445,1,2026:08:01 18:41:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7211.RAF,_DSF7211.RAF,2026:08:01 16:40:55,1/1000,320,2.0,Mechanical,Continuous High,8 fps,66,On,8446,1,2026:08:01 18:41:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7212.RAF,_DSF7212.RAF,2026:08:01 16:40:55,1/1000,320,2.0,Mechanical,Continuous High,8 fps,67,On,8447,1,2026:08:01 18:41:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7213.RAF,_DSF7213.RAF,2026:08:01 16:40:55,1/1000,320,2.0,Mechanical,Continuous High,8 fps,68,On,8448,1,2026:08:01 18:41:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7214.RAF,_DSF7214.RAF,2026:08:01 16:40:56,1/1000,320,2.0,Mechanical,Continuous High,8 fps,69,On,8449,1,2026:08:01 18:41:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7215.RAF,_DSF7215.RAF,2026:08:01 16:40:56,1/1000,320,2.0,Mechanical,Continuous High,8 fps,70,On,8450,1,2026:08:01 18:41:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7216.RAF,_DSF7216.RAF,2026:08:01 16:40:56,1/1000,320,2.0,Mechanical,Continuous High,8 fps,71,On,8451,1,2026:08:01 18:41:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7217.RAF,_DSF7217.RAF,2026:08:01 16:40:56,1/1000,320,2.0,Mechanical,Continuous High,8 fps,72,On,8452,1,2026:08:01 18:41:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7218.RAF,_DSF7218.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,1,On,8453,1,2026:08:01 18:41:44+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7219.RAF,_DSF7219.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,2,On,8454,1,2026:08:01 18:41:44+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7220.RAF,_DSF7220.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,3,On,8455,1,2026:08:01 18:41:44+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7221.RAF,_DSF7221.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,4,On,8456,1,2026:08:01 18:41:44+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7222.RAF,_DSF7222.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,5,On,8457,1,2026:08:01 18:41:44+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7223.RAF,_DSF7223.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,6,On,8458,1,2026:08:01 18:41:44+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7224.RAF,_DSF7224.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,7,On,8459,1,2026:08:01 18:41:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7225.RAF,_DSF7225.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,8,On,8460,1,2026:08:01 18:41:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7226.RAF,_DSF7226.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,9,On,8461,1,2026:08:01 18:41:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7227.RAF,_DSF7227.RAF,2026:08:01 16:41:44,1/1000,320,2.0,Mechanical,Continuous High,10 fps,10,On,8462,1,2026:08:01 18:41:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7228.RAF,_DSF7228.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,11,On,8463,1,2026:08:01 18:41:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7229.RAF,_DSF7229.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,12,On,8464,1,2026:08:01 18:41:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7230.RAF,_DSF7230.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,13,On,8465,1,2026:08:01 18:41:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7231.RAF,_DSF7231.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,14,On,8466,1,2026:08:01 18:41:46+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7232.RAF,_DSF7232.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,15,On,8467,1,2026:08:01 18:41:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7233.RAF,_DSF7233.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,16,On,8468,1,2026:08:01 18:41:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7234.RAF,_DSF7234.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,17,On,8469,1,2026:08:01 18:41:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7235.RAF,_DSF7235.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,18,On,8470,1,2026:08:01 18:41:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7236.RAF,_DSF7236.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,19,On,8471,1,2026:08:01 18:41:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7237.RAF,_DSF7237.RAF,2026:08:01 16:41:45,1/1000,320,2.0,Mechanical,Continuous High,10 fps,20,On,8472,1,2026:08:01 18:41:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7238.RAF,_DSF7238.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,21,On,8473,1,2026:08:01 18:41:48+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7239.RAF,_DSF7239.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,22,On,8474,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7240.RAF,_DSF7240.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,23,On,8475,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7241.RAF,_DSF7241.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,24,On,8476,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7242.RAF,_DSF7242.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,25,On,8477,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7243.RAF,_DSF7243.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,26,On,8478,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7244.RAF,_DSF7244.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,27,On,8479,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7245.RAF,_DSF7245.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,28,On,8480,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7246.RAF,_DSF7246.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,29,On,8481,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7247.RAF,_DSF7247.RAF,2026:08:01 16:41:46,1/1000,320,2.0,Mechanical,Continuous High,10 fps,30,On,8482,1,2026:08:01 18:41:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7248.RAF,_DSF7248.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,31,On,8483,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7249.RAF,_DSF7249.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,32,On,8484,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7250.RAF,_DSF7250.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,33,On,8485,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7251.RAF,_DSF7251.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,34,On,8486,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7252.RAF,_DSF7252.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,35,On,8487,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7253.RAF,_DSF7253.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,36,On,8488,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7254.RAF,_DSF7254.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,37,On,8489,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7255.RAF,_DSF7255.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,38,On,8490,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7256.RAF,_DSF7256.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,39,On,8491,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7257.RAF,_DSF7257.RAF,2026:08:01 16:41:47,1/1000,320,2.0,Mechanical,Continuous High,10 fps,40,On,8492,1,2026:08:01 18:41:52+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7258.RAF,_DSF7258.RAF,2026:08:01 16:41:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,41,On,8493,1,2026:08:01 18:41:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7259.RAF,_DSF7259.RAF,2026:08:01 16:41:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,42,On,8494,1,2026:08:01 18:41:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7260.RAF,_DSF7260.RAF,2026:08:01 16:41:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,43,On,8495,1,2026:08:01 18:41:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7261.RAF,_DSF7261.RAF,2026:08:01 16:41:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,44,On,8496,1,2026:08:01 18:41:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7262.RAF,_DSF7262.RAF,2026:08:01 16:41:48,1/1000,320,2.0,Mechanical,Continuous High,10 fps,45,On,8497,1,2026:08:01 18:41:54+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7263.RAF,_DSF7263.RAF,2026:08:01 16:41:48,1/1000,320,2.0,Mechanical,Continuous High,8 fps,46,On,8498,1,2026:08:01 18:41:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7264.RAF,_DSF7264.RAF,2026:08:01 16:41:48,1/1000,320,2.0,Mechanical,Continuous High,8 fps,47,On,8499,1,2026:08:01 18:41:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7265.RAF,_DSF7265.RAF,2026:08:01 16:41:48,1/1000,320,2.0,Mechanical,Continuous High,8 fps,48,On,8500,1,2026:08:01 18:41:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7266.RAF,_DSF7266.RAF,2026:08:01 16:41:49,1/1000,320,2.0,Mechanical,Continuous High,8 fps,49,On,8501,1,2026:08:01 18:41:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7267.RAF,_DSF7267.RAF,2026:08:01 16:41:49,1/1000,320,2.0,Mechanical,Continuous High,8 fps,50,On,8502,1,2026:08:01 18:41:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7268.RAF,_DSF7268.RAF,2026:08:01 16:41:49,1/1000,320,2.0,Mechanical,Continuous High,8 fps,51,On,8503,1,2026:08:01 18:41:56+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7269.RAF,_DSF7269.RAF,2026:08:01 16:41:49,1/1000,320,2.0,Mechanical,Continuous High,8 fps,52,On,8504,1,2026:08:01 18:41:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7270.RAF,_DSF7270.RAF,2026:08:01 16:41:49,1/1000,320,2.0,Mechanical,Continuous High,8 fps,53,On,8505,1,2026:08:01 18:41:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7271.RAF,_DSF7271.RAF,2026:08:01 16:41:49,1/1000,320,2.0,Mechanical,Continuous High,8 fps,54,On,8506,1,2026:08:01 18:41:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7272.RAF,_DSF7272.RAF,2026:08:01 16:41:50,1/1000,320,2.0,Mechanical,Continuous High,8 fps,55,On,8507,1,2026:08:01 18:41:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7273.RAF,_DSF7273.RAF,2026:08:01 16:41:50,1/1000,320,2.0,Mechanical,Continuous High,8 fps,56,On,8508,1,2026:08:01 18:41:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7274.RAF,_DSF7274.RAF,2026:08:01 16:41:50,1/1000,320,2.0,Mechanical,Continuous High,8 fps,57,On,8509,1,2026:08:01 18:41:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7275.RAF,_DSF7275.RAF,2026:08:01 16:41:50,1/1000,320,2.0,Mechanical,Continuous High,8 fps,58,On,8510,1,2026:08:01 18:42:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7276.RAF,_DSF7276.RAF,2026:08:01 16:41:51,1/1000,320,2.0,Mechanical,Continuous High,8 fps,59,On,8511,1,2026:08:01 18:42:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7277.RAF,_DSF7277.RAF,2026:08:01 16:41:51,1/1000,320,2.0,Mechanical,Continuous High,8 fps,60,On,8512,1,2026:08:01 18:42:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7278.RAF,_DSF7278.RAF,2026:08:01 16:41:51,1/1000,320,2.0,Mechanical,Continuous High,8 fps,61,On,8513,1,2026:08:01 18:42:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7279.RAF,_DSF7279.RAF,2026:08:01 16:41:51,1/1000,320,2.0,Mechanical,Continuous High,8 fps,62,On,8514,1,2026:08:01 18:42:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7280.RAF,_DSF7280.RAF,2026:08:01 16:41:51,1/1000,320,2.0,Mechanical,Continuous High,8 fps,63,On,8515,1,2026:08:01 18:42:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7281.RAF,_DSF7281.RAF,2026:08:01 16:41:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,64,On,8516,1,2026:08:01 18:42:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7282.RAF,_DSF7282.RAF,2026:08:01 16:41:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,65,On,8517,1,2026:08:01 18:42:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7283.RAF,_DSF7283.RAF,2026:08:01 16:41:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,66,On,8518,1,2026:08:01 18:42:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7284.RAF,_DSF7284.RAF,2026:08:01 16:41:52,1/1000,320,2.0,Mechanical,Continuous High,8 fps,67,On,8519,1,2026:08:01 18:42:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7285.RAF,_DSF7285.RAF,2026:08:01 16:41:53,1/1000,320,2.0,Mechanical,Continuous High,8 fps,68,On,8520,1,2026:08:01 18:42:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7286.RAF,_DSF7286.RAF,2026:08:01 16:41:53,1/1000,320,2.0,Mechanical,Continuous High,8 fps,69,On,8521,1,2026:08:01 18:42:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7287.RAF,_DSF7287.RAF,2026:08:01 16:41:53,1/1000,320,2.0,Mechanical,Continuous High,8 fps,70,On,8522,1,2026:08:01 18:42:02+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7288.RAF,_DSF7288.RAF,2026:08:01 16:41:53,1/1000,320,2.0,Mechanical,Continuous High,8 fps,71,On,8523,1,2026:08:01 18:42:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7289.RAF,_DSF7289.RAF,2026:08:01 16:41:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,72,On,8524,1,2026:08:01 18:42:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7290.RAF,_DSF7290.RAF,2026:08:01 16:41:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,73,On,8525,1,2026:08:01 18:42:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7291.RAF,_DSF7291.RAF,2026:08:01 16:41:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,74,On,8526,1,2026:08:01 18:42:04+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7292.RAF,_DSF7292.RAF,2026:08:01 16:41:54,1/1000,320,2.0,Mechanical,Continuous High,8 fps,75,On,8527,1,2026:08:01 18:42:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7293.RAF,_DSF7293.RAF,2026:08:01 16:41:55,1/1000,320,2.0,Mechanical,Continuous High,8 fps,76,On,8528,1,2026:08:01 18:42:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7294.RAF,_DSF7294.RAF,2026:08:01 16:41:55,1/1000,320,2.0,Mechanical,Continuous High,8 fps,77,On,8529,1,2026:08:01 18:42:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7295.RAF,_DSF7295.RAF,2026:08:01 16:41:55,1/1000,320,2.0,Mechanical,Continuous High,8 fps,78,On,8530,1,2026:08:01 18:42:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7296.RAF,_DSF7296.RAF,2026:08:01 16:41:56,1/1000,320,2.0,Mechanical,Continuous High,8 fps,79,On,8531,1,2026:08:01 18:42:06+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7297.RAF,_DSF7297.RAF,2026:08:01 16:41:56,1/1000,320,2.0,Mechanical,Continuous High,8 fps,80,On,8532,1,2026:08:01 18:42:08+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7298.RAF,_DSF7298.RAF,2026:08:01 16:41:56,1/1000,320,2.0,Mechanical,Continuous High,8 fps,81,On,8533,1,2026:08:01 18:42:08+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7299.RAF,_DSF7299.RAF,2026:08:01 16:41:57,1/1000,320,2.0,Mechanical,Continuous High,8 fps,82,On,8534,1,2026:08:01 18:42:08+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7300.RAF,_DSF7300.RAF,2026:08:01 16:41:57,1/1000,320,2.0,Mechanical,Continuous High,8 fps,83,On,8535,1,2026:08:01 18:42:08+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7301.RAF,_DSF7301.RAF,2026:08:01 16:41:57,1/1000,320,2.0,Mechanical,Continuous High,8 fps,84,On,8536,1,2026:08:01 18:42:08+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7302.RAF,_DSF7302.RAF,2026:08:01 16:41:57,1/1000,320,2.0,Mechanical,Continuous High,8 fps,85,On,8537,1,2026:08:01 18:42:08+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7303.RAF,_DSF7303.RAF,2026:08:01 16:41:58,1/1000,320,2.0,Mechanical,Continuous High,8 fps,86,On,8538,1,2026:08:01 18:42:08+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7304.RAF,_DSF7304.RAF,2026:08:01 16:41:58,1/1000,320,2.0,Mechanical,Continuous High,8 fps,87,On,8539,1,2026:08:01 18:42:08+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7305.RAF,_DSF7305.RAF,2026:08:01 16:41:58,1/1000,320,2.0,Mechanical,Continuous High,8 fps,88,On,8540,1,2026:08:01 18:42:10+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7306.RAF,_DSF7306.RAF,2026:08:01 16:41:59,1/1000,320,2.0,Mechanical,Continuous High,8 fps,89,On,8541,1,2026:08:01 18:42:10+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7307.RAF,_DSF7307.RAF,2026:08:01 16:41:59,1/1000,320,2.0,Mechanical,Continuous High,8 fps,90,On,8542,1,2026:08:01 18:42:10+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7308.RAF,_DSF7308.RAF,2026:08:01 16:41:59,1/1000,320,2.0,Mechanical,Continuous High,8 fps,91,On,8543,1,2026:08:01 18:42:10+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7309.RAF,_DSF7309.RAF,2026:08:01 16:42:00,1/1000,320,2.0,Mechanical,Continuous High,8 fps,92,On,8544,1,2026:08:01 18:42:10+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7310.RAF,_DSF7310.RAF,2026:08:01 16:42:00,1/1000,320,2.0,Mechanical,Continuous High,8 fps,93,On,8545,1,2026:08:01 18:42:10+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7311.RAF,_DSF7311.RAF,2026:08:01 16:42:00,1/1000,320,2.0,Mechanical,Continuous High,8 fps,94,On,8546,1,2026:08:01 18:42:10+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7312.RAF,_DSF7312.RAF,2026:08:01 16:42:01,1/1000,320,2.0,Mechanical,Continuous High,8 fps,95,On,8547,1,2026:08:01 18:42:10+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7313.RAF,_DSF7313.RAF,2026:08:01 16:42:01,1/1000,320,2.0,Mechanical,Continuous High,8 fps,96,On,8548,1,2026:08:01 18:42:12+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7314.RAF,_DSF7314.RAF,2026:08:01 16:42:01,1/1000,320,2.0,Mechanical,Continuous High,8 fps,97,On,8549,1,2026:08:01 18:42:12+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7315.RAF,_DSF7315.RAF,2026:08:01 16:42:02,1/1000,320,2.0,Mechanical,Continuous High,8 fps,98,On,8550,1,2026:08:01 18:42:12+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7316.RAF,_DSF7316.RAF,2026:08:01 16:42:02,1/1000,320,2.0,Mechanical,Continuous High,8 fps,99,On,8551,1,2026:08:01 18:42:12+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7317.RAF,_DSF7317.RAF,2026:08:01 16:42:02,1/1000,320,2.0,Mechanical,Continuous High,8 fps,100,On,8552,1,2026:08:01 18:42:12+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7318.RAF,_DSF7318.RAF,2026:08:01 16:42:03,1/1000,320,2.0,Mechanical,Continuous High,8 fps,101,On,8553,1,2026:08:01 18:42:12+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7319.RAF,_DSF7319.RAF,2026:08:01 16:42:03,1/1000,320,2.0,Mechanical,Continuous High,8 fps,102,On,8554,1,2026:08:01 18:42:12+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7320.RAF,_DSF7320.RAF,2026:08:01 16:42:03,1/1000,320,2.0,Mechanical,Continuous High,8 fps,103,On,8555,1,2026:08:01 18:42:14+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7321.RAF,_DSF7321.RAF,2026:08:01 16:43:34,1/15,320,2.0,Mechanical,Continuous High,10 fps,1,On,8556,1,2026:08:01 18:43:34+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7322.RAF,_DSF7322.RAF,2026:08:01 16:43:36,1/15,320,2.0,Mechanical,Continuous High,10 fps,1,On,8557,1,2026:08:01 18:43:36+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7323.RAF,_DSF7323.RAF,2026:08:01 16:43:36,1/15,320,2.0,Mechanical,Continuous High,10 fps,2,On,8558,1,2026:08:01 18:43:36+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7324.RAF,_DSF7324.RAF,2026:08:01 16:43:38,1/15,320,2.0,Mechanical,Continuous High,10 fps,1,On,8559,1,2026:08:01 18:43:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7325.RAF,_DSF7325.RAF,2026:08:01 16:43:43,1/15,320,2.0,Mechanical,Continuous High,10 fps,1,On,8560,1,2026:08:01 18:43:44+02:00
